state,district,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score,reason_code,dominant_component
Rajasthan,Jhalawar,12,214.66666666666666,76.705260378262,0.35732264151364285,326,1.518633540372671,0,0.0,0.0,0.024819149150266465,0.0,0.011108262916987308,0.0,0.9667397328477401,MIXED,mixed
Tamil Nadu,Viluppuram,12,156.91666666666666,56.737767337323405,0.36157897400312317,234,1.491237387148168,0,0.0,0.0,0.026570094454462418,0.0,0.007775793321589468,0.0,0.9526187000656618,MIXED,mixed
Andhra Pradesh,Chittoor,12,208.16666666666666,69.7630187698238,0.3351305945708109,338,1.6236989591673339,0,0.0,0.0,0.015689913950459017,0.0,0.02388842627757918,0.0,0.9484659440653541,MIXED,mixed
Telangana,Jangoan,12,30.166666666666668,10.49530919751844,0.34791080212768305,47,1.558011049723757,0,0.0,0.0,0.02094736140402652,0.0,0.015898145335137216,0.0,0.9463837488235399,MIXED,mixed
West  Bengal,Hooghly,9,1.1111111111111112,0.3333333333333333,0.3,2,1.7999999999999998,0,0.0,0.0,0.001238094279556471,0.0,0.045333694647825315,0.0,0.9438167213432005,MIXED,mixed
Tamil Nadu,Kanyakumari,12,54.166666666666664,18.88642289309888,0.3486724226418255,84,1.550769230769231,0,0.0,0.0,0.021260672421460663,0.0,0.01501725007646458,0.0,0.9381651741731115,MIXED,mixed
Karnataka,yadgir,12,21.166666666666668,7.529739019180525,0.3557357016935681,32,1.5118110236220472,0,0.0,0.0,0.0241663230769113,0.0,0.01027837160161785,0.0,0.9305571243396961,MIXED,mixed
Andhra Pradesh,Guntur,12,233.08333333333334,75.77533579702248,0.3250997603018483,386,1.6560600643546657,0,0.0,0.0,0.011563487689395848,0.0,0.027824832904689168,0.0,0.9034012887756588,MIXED,mixed
Andhra Pradesh,Anakapalli,12,11.916666666666666,4.2094770423054895,0.3532428287249362,18,1.5104895104895106,0,0.0,0.0,0.023140819493915592,0.0,0.010117622670992133,0.0,0.8965770382373105,MIXED,mixed
Telangana,Mahabubabad,12,46.666666666666664,16.383657785251813,0.35107838111253886,71,1.5214285714285716,0,0.0,0.0,0.022250421623807484,0.0,0.011448250649412852,0.0,0.8964776617024816,MIXED,mixed
Karnataka,Haveri,12,109.66666666666667,37.5435101118043,0.3423420374936562,171,1.559270516717325,0,0.0,0.0,0.01865651539746553,0.0,0.016051346969982762,0.0,0.8807224013236211,MIXED,mixed
Jharkhand,Palamu,12,272.3333333333333,99.19524670918949,0.36424203197988797,393,1.4430844553243576,0,0.0,0.0,0.02766560775628796,0.0,0.0019184680278839829,0.0,0.8683375932463185,MIXED,mixed
Haryana,Jind,12,95.41666666666667,34.95570790516929,0.36634803044718905,135,1.4148471615720524,0,0.0,0.0,0.028531961157033433,0.0,0.0,0.0,0.855958834711003,MIXED,mixed
Telangana,Rangareddy,12,8.166666666666666,2.7247463045653304,0.3336424046406527,13,1.5918367346938778,0,0.0,0.0,0.015077711032476836,0.0,0.020012703528132503,0.0,0.8525854015369552,MIXED,mixed
Telangana,Karimnagar,12,175.91666666666666,57.11465077660313,0.3246687869821116,288,1.6371387967787778,0,0.0,0.0,0.011386196391713692,0.0,0.02552324886891887,0.0,0.8520508691297881,MIXED,mixed
Andhra Pradesh,Y. S. R,12,22.666666666666668,7.773303186177832,0.342939846449022,35,1.5441176470588234,0,0.0,0.0,0.018902438568597253,0.0,0.014208151065573108,0.0,0.8512361783693797,MIXED,mixed
Punjab,Moga,12,47.833333333333336,16.964311916133784,0.3546546045184763,71,1.4843205574912892,0,0.0,0.0,0.023721587608809366,0.0,0.0069344297790802124,0.0,0.8503362238458853,MIXED,mixed
Chhattisgarh,Janjgir Champa,6,1.5,0.5477225575051662,0.36514837167011077,2,1.3333333333333333,0,0.0,0.0,0.028038452506674413,0.0,0.0,0.0,0.8411535752002323,MIXED,mixed
Bihar,Sheohar,12,76.5,27.264695787109684,0.35640125211908086,112,1.4640522875816993,0,0.0,0.0,0.024440113340039794,0.0,0.004468996304842859,0.0,0.8225833262980509,MIXED,mixed
Odisha,Puri,12,89.5,30.99413434242621,0.34630317701034874,135,1.5083798882681565,0,0.0,0.0,0.02028602593339282,0.0,0.009861008107158023,0.0,0.8058009401449452,MIXED,mixed
Odisha,Sambalpur,12,73.83333333333333,26.18755198157855,0.35468467695140254,108,1.4627539503386005,0,0.0,0.0,0.023733958631361785,0.0,0.004311066490691811,0.0,0.7982400887546898,MIXED,mixed
Uttar Pradesh,Pratapgarh,12,300.6666666666667,95.3351345453914,0.31707916145917314,492,1.6363636363636362,0,0.0,0.0,0.008264020386234994,0.0,0.025428958313093504,0.0,0.7564997778489199,MIXED,mixed
Haryana,Bhiwani,12,82.41666666666667,26.479694908065735,0.32129053477936176,133,1.613751263902932,0,0.0,0.0,0.009996470648855504,0.0,0.022678388074724762,0.0,0.7534618809601604,MIXED,mixed
Rajasthan,Kota,12,198.83333333333334,65.00885720539559,0.3269515031285612,315,1.584241408214585,0,0.0,0.0,0.012325246883496633,0.0,0.019088807594570382,0.0,0.7515335583963066,MIXED,mixed
Uttar Pradesh,Jhansi,12,215.58333333333334,74.31806134732149,0.3447300874247614,322,1.4936219559335138,0,0.0,0.0,0.01963889748894651,0.0,0.008065852400693777,0.0,0.7504839726822709,MIXED,mixed
Telangana,Jagitial,12,44.166666666666664,15.764363339987806,0.3569289812827428,63,1.4264150943396228,0,0.0,0.0,0.024657207494052646,0.0,0.0,0.0,0.7397162248215794,MIXED,mixed
Tamil Nadu,Dindigul,12,175.25,56.254494769913116,0.3209956905558523,282,1.6091298145506419,0,0.0,0.0,0.009875179347036599,0.0,0.022116234719581317,0.0,0.7385800748027243,MIXED,mixed
Odisha,Subarnapur,12,11.666666666666666,3.869069264008719,0.33163450834360453,18,1.542857142857143,0,0.0,0.0,0.014251714331956338,0.0,0.014054823264675342,0.0,0.708647895252197,MIXED,mixed
Odisha,JAJPUR,12,67.58333333333333,23.80778456851049,0.35227301457722054,96,1.4204685573366216,0,0.0,0.0,0.022741862990380595,0.0,0.0,0.0,0.6822558897114178,MIXED,mixed
Odisha,Boudh,12,42.666666666666664,14.809906594348709,0.3471071858050479,62,1.453125,0,0.0,0.0,0.020616774395147187,0.0,0.0031398004382636132,0.0,0.6812992406196878,MIXED,mixed
Orissa,Kendrapara,10,1.5,0.5270462766947299,0.35136418446315326,2,1.3333333333333333,0,0.0,0.0,0.022367993743917597,0.0,0.0,0.0,0.671039812317528,MIXED,mixed
Karnataka,Vijayanagara,12,56.25,19.698292496374584,0.35019186660221485,76,1.3511111111111112,0,0.0,0.0,0.021885732440622238,0.0,0.0,0.0,0.6565719732186671,MIXED,mixed
Daman and Diu,Daman,6,2.3333333333333335,0.816496580927726,0.34992710611188255,3,1.2857142857142856,0,0.0,0.0,0.02177681680998724,0.0,0.0,0.0,0.6533045042996172,MIXED,mixed
Arunachal Pradesh,Changlang,12,34.583333333333336,12.094013044277384,0.3497064012803099,49,1.416867469879518,0,0.0,0.0,0.021686024540019937,0.0,0.0,0.0,0.6505807362005981,MIXED,mixed
West Bengal,Barddhaman,12,497.0833333333333,156.63707812144685,0.31511231139268436,795,1.5993294216261527,0,0.0,0.0,0.007454909045312352,0.0,0.020924114381511306,0.0,0.6421295589895967,MIXED,mixed
Uttar Pradesh,Basti,12,292.3333333333333,93.84255027664285,0.32101214461793454,457,1.563283922462942,0,0.0,0.0,0.00988194812339724,0.0,0.016539537867137667,0.0,0.6272492010446705,MIXED,mixed
Himachal Pradesh,Hamirpur,12,28.75,9.592847714455143,0.3336642683288745,43,1.4956521739130435,0,0.0,0.0,0.015086705189375767,0.0,0.008312808228155047,0.0,0.618857320244374,MIXED,mixed
Karnataka,Bagalkot,12,183.66666666666666,61.476282689613996,0.33471660266577496,273,1.486388384754991,0,0.0,0.0,0.015519608368390564,0.0,0.007185960401950934,0.0,0.6093074590907356,MIXED,mixed
Maharashtra,Kolhapur,12,184.66666666666666,61.49402533185766,0.33300013717612453,276,1.4945848375451265,0,0.0,0.0,0.014813498778421762,0.0,0.00818297737325369,0.0,0.6080645108177266,MIXED,mixed
Andhra Pradesh,Vizianagaram,12,99.41666666666667,32.210834804268565,0.3239983383497257,153,1.5389773679798826,0,0.0,0.0,0.011110391132730262,0.0,0.013582887233747667,0.0,0.6049694786568612,MIXED,mixed
West Bengal,Bardhaman,12,57.5,18.278153875348277,0.31788093696257874,90,1.565217391304348,0,0.0,0.0,0.008593850129606099,0.0,0.01677472512407969,0.0,0.5933100063697768,MIXED,mixed
Uttarakhand,Pauri Garhwal,12,44.583333333333336,15.287893804239252,0.3429060292539645,64,1.4355140186915887,0,0.0,0.0,0.018888527047579266,0.0,0.0009975996966313935,0.0,0.5866078053600058,MIXED,mixed
Tamil Nadu,Mayiladuthurai,12,14.416666666666666,4.962739956796837,0.34423629758128355,20,1.3872832369942196,0,0.0,0.0,0.019435765095075937,0.0,0.0,0.0,0.5830729528522781,MIXED,mixed
Andhra Pradesh,Anantapur,12,115.33333333333333,34.06500025574992,0.29536127389378547,192,1.6647398843930636,0,0.0,0.0,0.0,0.0,0.028880646694838925,0.0,0.5776129338967786,MIXED,mixed
Karnataka,Bangalore,12,168.41666666666666,54.503475007367996,0.32362281053360514,257,1.5259772389905988,0,0.0,0.0,0.010955908683848192,0.0,0.012001550823558122,0.0,0.5687082769866082,MIXED,mixed
Telangana,Mahabubnagar,12,319.0833333333333,108.4807970718013,0.33997638152562437,460,1.4416296683207104,0,0.0,0.0,0.017683345604267764,0.0,0.0017415076561958084,0.0,0.565330521251949,MIXED,mixed
Telangana,Nizamabad,12,198.0,65.55081304537032,0.3310647123503552,294,1.4848484848484849,0,0.0,0.0,0.014017314970253408,0.0,0.006998646892045536,0.0,0.560492386948513,MIXED,mixed
Tamil Nadu,Tiruvannamalai,12,204.41666666666666,64.66762339186059,0.31635201007025154,318,1.5556461475743988,0,0.0,0.0,0.007964889077057762,0.0,0.015610478506723572,0.0,0.5511562424462043,MIXED,mixed
Madhya Pradesh,Shahdol,12,123.58333333333333,42.05506851592074,0.34029725029740315,177,1.4322319622387054,0,0.0,0.0,0.0178153427333919,0.0,0.0005983701679459424,0.0,0.5464276853606759,MIXED,mixed
Uttarakhand,Tehri Garhwal,12,73.66666666666667,24.16734586297399,0.32806351850190935,110,1.4932126696832577,0,0.0,0.0,0.012782701300173416,0.0,0.008016066798546802,0.0,0.5438023749761385,MIXED,mixed
West Bengal,Howrah,12,381.9166666666667,116.76274182626868,0.3057283224776836,613,1.6050621863408248,0,0.0,0.0,0.003594578263833953,0.0,0.02162144819887832,0.0,0.540266311892585,MIXED,mixed
Uttar Pradesh,Auraiya,12,116.0,34.14141712987854,0.29432256146447017,191,1.646551724137931,0,0.0,0.0,0.0,0.0,0.026668237874163985,0.0,0.5333647574832797,MIXED,mixed
Madhya Pradesh,Sidhi,12,158.58333333333334,51.85374244990043,0.3269810348916475,236,1.488176563321072,0,0.0,0.0,0.012337395488434889,0.0,0.007403474541756411,0.0,0.5181913554881749,MIXED,mixed
Uttarakhand,Garhwal,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.017205773935726455,0.0,0.0,0.0,0.5161732180717937,MIXED,mixed
Telangana,Nirmal,12,44.5,14.963592179322815,0.33626049841174865,64,1.4382022471910112,0,0.0,0.0,0.016154727220891393,0.0,0.0013245959601723306,0.0,0.5111337358301884,MIXED,mixed
Uttar Pradesh,Farrukhabad,12,176.0,52.76362383309167,0.2997933172334754,284,1.6136363636363635,0,0.0,0.0,0.0011530703251546788,0.0,0.022664411599936308,0.0,0.4878803417533666,MIXED,mixed
Odisha,Jharsuguda,12,30.666666666666668,10.075472768815938,0.32854802507008496,45,1.467391304347826,0,0.0,0.0,0.012982014794242758,0.0,0.00487515448918564,0.0,0.48696353361099554,MIXED,mixed
West Bengal,Dakshin Dinajpur,12,214.5,57.54602900761663,0.26827985551336425,349,1.627039627039627,0,0.0,0.0,0.0,0.0,0.024294785302567484,0.0,0.48589570605134974,MIXED,mixed
Bihar,Buxar,12,158.33333333333334,51.74998170106542,0.32684198969093947,233,1.4715789473684209,0,0.0,0.0,0.012280195882470741,0.0,0.005384539618117942,0.0,0.47609666883648105,MIXED,mixed
Andhra Pradesh,Warangal,12,33.916666666666664,9.83923808333786,0.2901003857495192,55,1.6216216216216217,0,0.0,0.0,0.0,0.0,0.02363573882347805,0.0,0.472714776469561,MIXED,mixed
Andhra Pradesh,Kurnool,12,304.6666666666667,88.49790273152685,0.29047451662426754,493,1.6181619256017505,0,0.0,0.0,0.0,0.0,0.023214901208026703,0.0,0.46429802416053406,MIXED,mixed
Tamil Nadu,Tiruvallur,12,309.3333333333333,88.87307940216903,0.28730521358459815,500,1.6163793103448276,0,0.0,0.0,0.0,0.0,0.022998063789455295,0.0,0.45996127578910595,MIXED,mixed
Andhra Pradesh,Karim Nagar,12,2.3333333333333335,0.7784989441615229,0.33364240464065265,3,1.2857142857142856,0,0.0,0.0,0.015077711032476813,0.0,0.0,0.0,0.4523313309743044,MIXED,mixed
Andhra Pradesh,West Godavari,12,152.08333333333334,45.16728166862971,0.29699034521838713,244,1.6043835616438356,0,0.0,0.0,0.0,0.0,0.021538900253155052,0.0,0.43077800506310104,MIXED,mixed
Uttar Pradesh,Amethi,12,208.5,67.28973986358612,0.322732565292979,305,1.4628297362110312,0,0.0,0.0,0.010589684774529618,0.0,0.004320285088411225,0.0,0.40409624500411295,MIXED,mixed
Andhra Pradesh,Khammam,12,37.833333333333336,12.415776864599135,0.3281703136017392,54,1.4273127753303965,0,0.0,0.0,0.01282663404720866,0.0,0.0,0.0,0.3847990214162598,MIXED,mixed
Madhya Pradesh,Rewa,12,279.5833333333333,91.61823789590976,0.32769563479908115,395,1.4128166915052163,0,0.0,0.0,0.012631363442158499,0.0,0.0,0.0,0.37894090326475494,MIXED,mixed
Telangana,Warangal,12,86.33333333333333,27.130436894023767,0.3142521647956421,129,1.4942084942084943,0,0.0,0.0,0.007101066940934094,0.0,0.008137198948944267,0.0,0.37577598720690814,MIXED,mixed
Uttar Pradesh,Ballia,12,282.4166666666667,79.79343597215517,0.2825379851477905,442,1.565063440542933,0,0.0,0.0,0.0,0.0,0.016755998544935542,0.0,0.3351199708987109,MIXED,mixed
Karnataka,Davangere,12,102.0,31.971578287313534,0.31344684595405425,151,1.4803921568627452,0,0.0,0.0,0.006769779559710043,0.0,0.006456578909073544,0.0,0.33222496497277215,MIXED,mixed
Uttar Pradesh,Rae Bareli,12,243.08333333333334,77.58568088757022,0.3191731815738233,352,1.4480630785053137,0,0.0,0.0,0.009125446201934423,0.0,0.002524068027326241,0.0,0.32424474660455754,MIXED,mixed
Bihar,Madhepura,12,229.41666666666666,66.05845666506066,0.28794096621167015,357,1.556120595713767,0,0.0,0.0,0.0,0.0,0.015668190404670736,0.0,0.31336380809341474,MIXED,mixed
Jammu & Kashmir,Baramula,7,2.142857142857143,0.6900655593423543,0.32203059435976533,3,1.4000000000000001,0,0.0,0.0,0.010300912054769044,0.0,0.0,0.0,0.3090273616430713,MIXED,mixed
Uttar Pradesh,Mahoba,12,90.16666666666667,26.152814322166115,0.29004969673382014,139,1.5415896487985212,0,0.0,0.0,0.0,0.0,0.013900645217192151,0.0,0.27801290434384307,MIXED,mixed
Karnataka,Hassan,12,63.083333333333336,17.634977296339915,0.2795504987530766,97,1.5376486129458389,0,0.0,0.0,0.0,0.0,0.013421257397821573,0.0,0.26842514795643146,MIXED,mixed
Andhra Pradesh,Tirupati,12,38.166666666666664,12.16427954996501,0.3187147480340177,54,1.4148471615720526,0,0.0,0.0,0.008936858478632173,0.0,0.0,0.0,0.26810575435896516,MIXED,mixed
Bihar,Khagaria,12,202.75,64.05838955770956,0.31594766736231594,292,1.44019728729963,0,0.0,0.0,0.007798552925571588,0.0,0.0015672727494678862,0.0,0.2653020427565054,MIXED,mixed
West Bengal,Bankura,12,357.4166666666667,97.77009984776748,0.27354656054399856,548,1.5332245278619725,0,0.0,0.0,0.0,0.0,0.012883111443219028,0.0,0.25766222886438056,MIXED,mixed
Uttar Pradesh,Allahabad,12,398.3333333333333,115.25492167233887,0.2893428995958298,608,1.5263598326359833,0,0.0,0.0,0.0,0.0,0.012048089535770317,0.0,0.24096179071540635,MIXED,mixed
Jharkhand,Jamtara,12,115.66666666666667,36.56956840507327,0.3161634156058208,165,1.4265129682997117,0,0.0,0.0,0.00788730618316765,0.0,0.0,0.0,0.23661918549502947,MIXED,mixed
West Bengal,Koch Bihar,12,94.75,28.885746721114273,0.304862762228119,140,1.4775725593667546,0,0.0,0.0,0.0032385091225674736,0.0,0.006113602913514994,0.0,0.21942733194732408,MIXED,mixed
West Bengal,Purba Bardhaman,12,93.58333333333333,28.349950563796348,0.30293802917680873,139,1.4853072128227962,0,0.0,0.0,0.002446723634391501,0.0,0.007054446588244626,0.0,0.21449064079663757,MIXED,mixed
Andhra Pradesh,Kakinada,12,24.416666666666668,7.645061785032852,0.31310833249281306,35,1.4334470989761092,0,0.0,0.0,0.006630523860858434,0.0,0.000746179467976698,0.0,0.213839305185287,MIXED,mixed
Andhra Pradesh,Ananthapuramu,12,72.83333333333333,20.884240832539618,0.28674014873052106,110,1.5102974828375286,0,0.0,0.0,0.0,0.0,0.010094264416770759,0.0,0.2018852883354152,MIXED,mixed
Andhra Pradesh,Nalgonda,12,36.833333333333336,11.519417072793644,0.3127443549174745,52,1.4117647058823528,0,0.0,0.0,0.006480792882851706,0.0,0.0,0.0,0.19442378648555114,MIXED,mixed
West Bengal,Murshidabad,12,1109.6666666666667,335.4382027718189,0.3022873560575118,1641,1.478822469209973,0,0.0,0.0,0.0021790535109659144,0.0,0.00626564201606273,0.0,0.19068444565023204,MIXED,mixed
Orissa,Mayurbhanj,8,2.0,0.5345224838248488,0.2672612419124244,3,1.5,0,0.0,0.0,0.0,0.0,0.008841678034150332,0.0,0.17683356068300665,MIXED,mixed
Andhra Pradesh,Ananthapur,12,44.0,12.526335893192824,0.2846894521180187,66,1.5,0,0.0,0.0,0.0,0.0,0.008841678034150332,0.0,0.17683356068300665,MIXED,mixed
Uttar Pradesh,Mirzapur,12,262.8333333333333,67.15360050366668,0.2554987970970197,392,1.4914394419784403,0,0.0,0.0,0.0,0.0,0.007800371282333376,0.0,0.15600742564666753,MIXED,mixed
Andhra Pradesh,Sri Potti Sriramulu Nellore,12,47.666666666666664,10.915654591068515,0.22899974666577305,71,1.4895104895104896,0,0.0,0.0,0.0,0.0,0.007565733397308559,0.0,0.15131466794617118,MIXED,mixed
Uttar Pradesh,Ghazipur,12,363.8333333333333,100.22232860752715,0.27546219498175123,539,1.4814475492441594,0,0.0,0.0,0.0,0.0,0.006584956896795263,0.0,0.1316991379359053,MIXED,mixed
Karnataka,Belgaum,12,185.16666666666666,56.86480511358551,0.3071006576791297,262,1.414941494149415,0,0.0,0.0,0.004159121537343165,0.0,0.0,0.0,0.12477364612029494,MIXED,mixed
West Bengal,North Twenty Four Parganas,12,52.833333333333336,12.246211535397261,0.23178949278354438,78,1.476340694006309,0,0.0,0.0,0.0,0.0,0.005963758742851033,0.0,0.11927517485702066,MIXED,mixed
Madhya Pradesh,Singrauli,12,156.58333333333334,47.90987435389557,0.30597045888597485,214,1.366684406599255,0,0.0,0.0,0.0036941869311831956,0.0,0.0,0.0,0.11082560793549585,MIXED,mixed
Uttar Pradesh,Sant Ravidas Nagar,12,131.75,37.64456981243956,0.2857272851039056,194,1.4724857685009487,0,0.0,0.0,0.0,0.0,0.005494845390897399,0.0,0.10989690781794798,MIXED,mixed
Telangana,Komaram Bheem,12,37.5,11.245200996627204,0.29987202657672546,54,1.44,0,0.0,0.0,0.0011854493169981587,0.0,0.0015432747114153254,0.0,0.06642897373825127,MIXED,mixed
West Bengal,Hooghly,12,463.6666666666667,123.18229900386983,0.26566994752811607,673,1.4514737598849747,0,0.0,0.0,0.0,0.0,0.002938943499228051,0.0,0.05877886998456103,MIXED,mixed
Arunachal Pradesh,Lower Siang,8,2.125,0.6408699444616557,0.30158585621724976,3,1.411764705882353,0,0.0,0.0,0.0018904745866838578,0.0,0.0,0.0,0.056714237600515735,MIXED,mixed
Andhra Pradesh,Nizamabad,12,15.083333333333334,4.481443219916251,0.29711225767400556,21,1.3922651933701657,0,0.0,0.0,5.015163693524259e-05,0.0,0.0,0.0,0.0015045491080572775,MIXED,mixed
Rajasthan,Jhunjhunun,12,231.25,67.98947111000483,0.2940085237189398,316,1.3664864864864865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Rajasthan,Deeg,5,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
West Bengal,Maldah,12,49.916666666666664,12.011042898730798,0.24062189446539162,70,1.4023372287145244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Tamil Nadu,Coimbatore,12,236.91666666666666,70.20807818495135,0.2963408154130905,338,1.4266619767850863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
West Bengal,Haora,12,93.33333333333333,23.188293807371203,0.24844600507897718,132,1.4142857142857144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Pondicherry,Yanam,5,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Orissa,Sonapur,5,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Orissa,Jharsuguda,8,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Orissa,Bargarh,9,3.7777777777777777,0.97182531580755,0.25724787771376323,5,1.3235294117647058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Andhra Pradesh,Sri Sathya Sai,12,20.75,5.785954780956444,0.27884119426296117,28,1.3493975903614457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Uttar Pradesh,Faizabad,12,207.5,55.41168239148263,0.26704425248907293,295,1.4216867469879517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Uttar Pradesh,Hamirpur,12,113.5,33.03304130990391,0.2910400115410036,157,1.3832599118942732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Jammu and Kashmir,Kupwara,12,74.91666666666667,21.449553219900253,0.2863121675626285,104,1.3882091212458285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
Uttar Pradesh,Bhadohi,12,15.916666666666666,4.601547829181222,0.28910248141452705,21,1.3193717277486912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIXED,mixed
