month,state,district,age_0_5,age_5_17,age_18_greater,total,prev,abs_change,pct_change,z_change,severity,is_spike
2025-07-01,Tamil Nadu,Tiruppur,66,18,0,84,151.0,-67.0,-0.44370860927152317,1.1933298052278223,3.1240481499143686,False
2025-08-01,Tamil Nadu,Tiruppur,130,27,0,157,84.0,73.0,0.8690476190476191,1.2279190749445708,6.514632430528554,False
2025-09-01,Tamil Nadu,Tiruppur,136,23,0,159,157.0,2.0,0.012738853503184714,0.0,0.05721692772588455,False
2025-10-01,Tamil Nadu,Tiruppur,127,33,0,160,159.0,1.0,0.006289308176100629,0.017294634858374236,0.0633507096574866,False
2025-11-01,Tamil Nadu,Tiruppur,137,23,0,160,160.0,0.0,0.0,0.03458926971674847,0.06839025026187569,False
2025-12-01,Tamil Nadu,Tiruppur,156,33,0,189,160.0,29.0,0.18125,0.46695514117610437,0.8366701706961094,False
2025-01-01,Tamil Nadu,Tiruvallur,205,53,0,258,,,,,0.05556828061699538,False
2025-02-01,Tamil Nadu,Tiruvallur,350,148,2,500,258.0,242.0,0.937984496124031,2.2897186308547575,15.420234793782697,False
2025-03-01,Tamil Nadu,Tiruvallur,297,103,0,400,500.0,-100.0,-0.2,0.745489786789921,1.5203499507601326,False
2025-04-01,Tamil Nadu,Tiruvallur,115,36,1,152,400.0,-248.0,-0.62,2.0589717920864485,7.819612973372344,False
2025-05-01,Tamil Nadu,Tiruvallur,170,82,0,252,152.0,100.0,0.6578947368421053,1.0294858960432243,4.736755239030237,False
2025-06-01,Tamil Nadu,Tiruvallur,230,82,0,312,252.0,60.0,0.23809523809523808,0.6744907594765952,1.5046527161596557,False
2025-07-01,Tamil Nadu,Tiruvallur,168,93,1,262,312.0,-50.0,-0.16025641025641027,0.3017458660816347,0.5826073577721774,False
2025-08-01,Tamil Nadu,Tiruvallur,242,78,2,322,262.0,60.0,0.22900763358778625,0.6744907594765952,1.4722230707875645,False
2025-09-01,Tamil Nadu,Tiruvallur,209,58,0,267,322.0,-55.0,-0.17080745341614906,0.34612025815246333,0.6754621826159245,False
2025-10-01,Tamil Nadu,Tiruvallur,299,93,1,393,267.0,126.0,0.47191011235955055,1.2602327348115332,4.649187779828978,False
2025-11-01,Tamil Nadu,Tiruvallur,223,82,0,305,393.0,-88.0,-0.22391857506361323,0.6389912458199323,1.3700716869888931,False
2025-12-01,Tamil Nadu,Tiruvallur,207,82,0,289,305.0,-16.0,-0.05245901639344262,0.0,0.08644244685855547,False
2025-01-01,Tamil Nadu,Tiruvannamalai,236,23,0,259,,,,,0.05560681631015529,False
2025-02-01,Tamil Nadu,Tiruvannamalai,286,31,1,318,259.0,59.0,0.2277992277992278,0.6744907594765953,1.4636521479263662,False
2025-03-01,Tamil Nadu,Tiruvannamalai,246,31,0,277,318.0,-41.0,-0.1289308176100629,0.7917935002551336,1.148929584223889,False
2025-04-01,Tamil Nadu,Tiruvannamalai,111,7,0,118,277.0,-159.0,-0.5740072202166066,2.5220089267385735,8.445920082507573,False
2025-05-01,Tamil Nadu,Tiruvannamalai,145,16,0,161,118.0,43.0,0.3644067796610169,0.43988527791951865,1.2755946288485716,False
2025-06-01,Tamil Nadu,Tiruvannamalai,127,25,0,152,161.0,-9.0,-0.055900621118012424,0.32258253714098034,0.33140967711664965,False
2025-07-01,Tamil Nadu,Tiruvannamalai,94,11,0,105,152.0,-47.0,-0.3092105263157895,0.8797705558390373,1.8697239440195517,False
2025-08-01,Tamil Nadu,Tiruvannamalai,215,26,0,241,105.0,136.0,1.2952380952380953,1.8035296394700264,14.577943836793946,False
2025-09-01,Tamil Nadu,Tiruvannamalai,160,21,1,182,241.0,-59.0,-0.24481327800829875,1.0557246670068448,2.0760282159929,False
2025-10-01,Tamil Nadu,Tiruvannamalai,176,20,0,196,182.0,14.0,0.07692307692307693,0.014662842597317288,0.10717772787561852,False
2025-11-01,Tamil Nadu,Tiruvannamalai,186,22,1,209,196.0,13.0,0.0663265306122449,0.0,0.08893658443948443,False
2025-12-01,Tamil Nadu,Tiruvannamalai,214,21,0,235,209.0,26.0,0.12440191387559808,0.19061695376512475,0.35632379460472013,False
2025-02-01,Tamil Nadu,Tuticorin,1,0,0,1,,,,0.0,0.006931471805599454,False
2025-03-01,Tamil Nadu,Tuticorin,0,1,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-01-01,Tamil Nadu,Vellore,569,145,41,755,,,,,0.06628041376179535,False
2025-02-01,Tamil Nadu,Vellore,342,60,0,402,755.0,-353.0,-0.4675496688741722,5.051505262463011,17.539301424317173,False
2025-03-01,Tamil Nadu,Vellore,319,37,0,356,402.0,-46.0,-0.11442786069651742,0.6457890250307826,0.9399554284643453,False
2025-04-01,Tamil Nadu,Vellore,97,13,0,110,356.0,-246.0,-0.6910112359550562,3.515962469612039,13.47051354836481,False
2025-05-01,Tamil Nadu,Vellore,131,29,0,160,110.0,50.0,0.45454545454545453,0.7318942283682204,2.344169534157955,False
2025-06-01,Tamil Nadu,Vellore,151,37,0,188,160.0,28.0,0.175,0.41617514946428213,0.7440563759619007,False
2025-07-01,Tamil Nadu,Vellore,100,29,0,129,188.0,-59.0,-0.31382978723404253,0.8323502989285643,1.878061873161423,False
2025-08-01,Tamil Nadu,Vellore,193,37,0,230,129.0,101.0,0.7829457364341085,1.4637884567364408,7.514565737521526,False
2025-09-01,Tamil Nadu,Vellore,200,29,0,229,230.0,-1.0,-0.004347826086956522,0.0,0.056745175397459435,False
2025-10-01,Tamil Nadu,Vellore,233,42,0,275,229.0,46.0,0.20087336244541484,0.6744907594765952,1.3096862622929946,False
2025-11-01,Tamil Nadu,Vellore,206,42,2,250,275.0,-25.0,-0.09090909090909091,0.3444208133497508,0.4688013825093553,False
2025-12-01,Tamil Nadu,Vellore,205,55,0,260,250.0,10.0,0.04,0.1578595394519691,0.2008810537304639,False
2025-01-01,Tamil Nadu,Villupuram,166,28,0,194,,,,,0.05272999558563748,False
2025-02-01,Tamil Nadu,Villupuram,244,70,0,314,194.0,120.0,0.6185567010309279,1.1241512657943253,5.060089996847799,False
2025-03-01,Tamil Nadu,Villupuram,176,42,0,218,314.0,-96.0,-0.3057324840764331,0.6744907594765952,1.6934406660158836,False
2025-04-01,Tamil Nadu,Villupuram,62,8,0,70,218.0,-148.0,-0.6788990825688074,1.1074971729677427,4.009129029150458,False
2025-05-01,Tamil Nadu,Villupuram,130,25,0,155,70.0,85.0,1.2142857142857142,0.8327046413291299,6.190317435892853,False
2025-06-01,Tamil Nadu,Villupuram,115,25,0,140,155.0,-15.0,-0.0967741935483871,0.0,0.09737882364937687,False
2025-07-01,Tamil Nadu,Villupuram,101,22,0,123,140.0,-17.0,-0.12142857142857143,0.016654092826582596,0.1245105197809643,False
2025-08-01,Tamil Nadu,Villupuram,215,39,0,254,123.0,131.0,1.065040650406504,1.2157487763405297,8.494207377679727,False
2025-09-01,Tamil Nadu,Villupuram,202,32,0,234,254.0,-20.0,-0.07874015748031496,0.041635232066456494,0.1382143410323789,False
2025-10-01,Tamil Nadu,Villupuram,250,20,0,270,234.0,36.0,0.15384615384615385,0.42467936707785625,0.746134101451735,False
2025-11-01,Tamil Nadu,Villupuram,170,19,0,189,270.0,-81.0,-0.3,0.5495850632772257,1.3633553855725984,False
2025-12-01,Tamil Nadu,Villupuram,289,25,0,314,189.0,125.0,0.6613756613756614,1.165786497860782,5.543978786273949,False
2025-01-01,Tamil Nadu,Viluppuram,112,32,0,144,,,,,0.04976733742420575,False
2025-02-01,Tamil Nadu,Viluppuram,157,51,0,208,144.0,64.0,0.4444444444444444,0.6140886019115269,2.0770011094394567,False
2025-03-01,Tamil Nadu,Viluppuram,143,41,0,184,208.0,-24.0,-0.11538461538461539,0.27180970904280705,0.4180570111678789,False
2025-04-01,Tamil Nadu,Viluppuram,45,6,0,51,184.0,-133.0,-0.7228260869565217,1.3691155714748797,4.7763685771313416,False
2025-05-01,Tamil Nadu,Viluppuram,104,17,0,121,51.0,70.0,1.3725490196078431,0.6744907594765952,5.478868824539671,False
2025-06-01,Tamil Nadu,Viluppuram,105,19,0,124,121.0,3.0,0.024793388429752067,0.0,0.06025416316798741,False
2025-07-01,Tamil Nadu,Viluppuram,60,24,0,84,124.0,-40.0,-0.3225806451612903,0.4328821292163223,1.0004214173582613,False
2025-08-01,Tamil Nadu,Viluppuram,169,20,0,189,84.0,105.0,1.25,1.0268366786061598,7.981927890353853,False
2025-09-01,Tamil Nadu,Viluppuram,141,20,0,161,189.0,-28.0,-0.14814814814814814,0.31207781408618585,0.5202390134961303,False
2025-10-01,Tamil Nadu,Viluppuram,208,26,0,234,161.0,73.0,0.453416149068323,0.7046918382591293,2.43131425964412,False
2025-11-01,Tamil Nadu,Viluppuram,131,18,0,149,234.0,-85.0,-0.36324786324786323,0.885898310954334,2.2884337310304765,False
2025-12-01,Tamil Nadu,Viluppuram,212,22,0,234,149.0,85.0,0.5704697986577181,0.8254961533892657,3.38776682352197,False
2025-01-01,Tamil Nadu,Virudhunagar,139,19,1,159,,,,,0.05075173815233828,False
2025-02-01,Tamil Nadu,Virudhunagar,240,28,0,268,159.0,109.0,0.6855345911949685,1.5102727875236808,7.076890156785387,False
2025-03-01,Tamil Nadu,Virudhunagar,135,26,1,162,268.0,-106.0,-0.39552238805970147,1.6422383708995363,4.397526837520532,False
2025-04-01,Tamil Nadu,Virudhunagar,53,8,0,61,162.0,-101.0,-0.6234567901234568,1.5689241579129498,4.983079416047909,False
2025-05-01,Tamil Nadu,Virudhunagar,101,15,0,116,61.0,55.0,0.9016393442622951,0.7184792872685472,3.9041304669004844,False
2025-06-01,Tamil Nadu,Virudhunagar,105,17,0,122,116.0,6.0,0.05172413793103448,0.0,0.0730124522884091,False
2025-07-01,Tamil Nadu,Virudhunagar,81,20,0,101,122.0,-21.0,-0.1721311475409836,0.3958967501275668,0.6241352326737366,False
2025-08-01,Tamil Nadu,Virudhunagar,142,11,0,153,101.0,52.0,0.5148514851485149,0.6744907594765953,2.398580679278096,False
2025-09-01,Tamil Nadu,Virudhunagar,149,9,0,158,153.0,5.0,0.032679738562091505,0.014662842597317288,0.07711544956212542,False
2025-10-01,Tamil Nadu,Virudhunagar,149,17,0,166,158.0,8.0,0.05063291139240506,0.029325685194634576,0.09970212498343156,False
2025-11-01,Tamil Nadu,Virudhunagar,104,21,0,125,166.0,-41.0,-0.2469879518072289,0.6891536020739125,1.32430356000543,False
2025-12-01,Tamil Nadu,Virudhunagar,133,20,0,153,125.0,28.0,0.224,0.32258253714098034,0.6896431401005282,False
2025-01-01,Telangana,Adilabad,87,14,0,101,,,,,0.04624972813284271,False
2025-02-01,Telangana,Adilabad,131,30,0,161,101.0,60.0,0.594059405940594,1.7536759746391477,6.545504279002964,False
2025-03-01,Telangana,Adilabad,86,15,0,101,161.0,-60.0,-0.37267080745341613,0.9442870632672333,2.282905124038633,False
2025-04-01,Telangana,Adilabad,62,10,0,72,101.0,-29.0,-0.2871287128712871,0.2473132784747516,0.5768734772824411,False
2025-05-01,Telangana,Adilabad,42,12,0,54,72.0,-18.0,-0.25,0.0,0.14025666148313648,False
2025-06-01,Telangana,Adilabad,58,7,1,66,54.0,12.0,0.2222222222222222,0.6744907594765952,1.0493152424952727,False
2025-07-01,Telangana,Adilabad,41,3,0,44,66.0,-22.0,-0.3333333333333333,0.08993210126354603,0.3133032090427194,False
2025-08-01,Telangana,Adilabad,93,25,0,118,44.0,74.0,1.6818181818181819,2.068438329061559,18.465399764629048,False
2025-09-01,Telangana,Adilabad,90,6,0,96,118.0,-22.0,-0.1864406779661017,0.08993210126354603,0.24888385632317747,False
2025-10-01,Telangana,Adilabad,101,18,1,120,96.0,24.0,0.25,0.9442870632672333,1.7528637087170942,False
2025-11-01,Telangana,Adilabad,72,18,0,90,120.0,-30.0,-0.25,0.2697963037906381,0.5838347103500774,False
2025-12-01,Telangana,Adilabad,82,27,0,109,90.0,19.0,0.2111111111111111,0.8318719366878008,1.3627431196816768,False
2025-01-01,Telangana,Bhadradri Kothagudem,572,136,23,731,,,,,0.06595780513961312,False
2025-02-01,Telangana,Bhadradri Kothagudem,112,26,0,138,731.0,-593.0,-0.811217510259918,25.76554701200594,116.30130374786812,False
2025-03-01,Telangana,Bhadradri Kothagudem,51,17,0,68,138.0,-70.0,-0.5072463768115942,2.2483025315886507,6.037828270950956,False
2025-04-01,Telangana,Bhadradri Kothagudem,34,13,1,48,68.0,-20.0,-0.29411764705882354,0.0,0.15338350586671295,False
2025-05-01,Telangana,Bhadradri Kothagudem,28,5,0,33,48.0,-15.0,-0.3125,0.2248302531588651,0.4725057900504547,False
2025-06-01,Telangana,Bhadradri Kothagudem,64,18,0,82,33.0,49.0,1.4848484848484849,3.1026574935923383,22.428828034674535,True
2025-07-01,Telangana,Bhadradri Kothagudem,39,14,0,53,82.0,-29.0,-0.35365853658536583,0.40469445568595713,0.913313591645011,False
2025-08-01,Telangana,Bhadradri Kothagudem,83,18,0,101,53.0,48.0,0.9056603773584906,3.0576914429605653,14.686902569318466,False
2025-09-01,Telangana,Bhadradri Kothagudem,62,8,0,70,101.0,-31.0,-0.3069306930693069,0.4946265569495032,1.0314483096143532,False
2025-10-01,Telangana,Bhadradri Kothagudem,82,21,0,103,70.0,33.0,0.4714285714285714,2.38320068348397,6.5902598029226205,False
2025-11-01,Telangana,Bhadradri Kothagudem,61,22,0,83,103.0,-20.0,-0.1941747572815534,0.0,0.1303434456358761,False
2025-12-01,Telangana,Bhadradri Kothagudem,67,11,0,78,83.0,-5.0,-0.060240963855421686,0.6744907594765952,0.5422709627768972,False
2025-01-01,Telangana,Hanumakonda,28,4,0,32,,,,,0.03496507561466481,False
2025-02-01,Telangana,Hanumakonda,52,3,0,55,32.0,23.0,0.71875,1.0895619960775769,3.9205069148188447,False
2025-03-01,Telangana,Hanumakonda,35,5,0,40,55.0,-15.0,-0.2727272727272727,0.8820263777770861,1.3592714066951976,False
2025-04-01,Telangana,Hanumakonda,18,2,0,20,40.0,-20.0,-0.5,1.1414459006526996,2.2677659398541445,False
2025-05-01,Telangana,Hanumakonda,17,2,0,19,20.0,-1.0,-0.05,0.15565171372536812,0.11487961343947066,False
2025-06-01,Telangana,Hanumakonda,26,3,0,29,19.0,10.0,0.5263157894736842,0.41507123660098166,1.0972169158648049,False
2025-07-01,Telangana,Hanumakonda,11,3,0,14,29.0,-15.0,-0.5172413793103449,0.8820263777770861,1.6414773608241982,False
2025-08-01,Telangana,Hanumakonda,26,3,0,29,14.0,15.0,1.0714285714285714,0.6744907594765952,3.085772390668186,False
2025-09-01,Telangana,Hanumakonda,31,0,0,31,29.0,2.0,0.06896551724137931,0.0,0.05855898594385745,False
2025-10-01,Telangana,Hanumakonda,33,12,0,45,31.0,14.0,0.45161290322580644,0.6226068549014725,1.526093647060319,False
2025-11-01,Telangana,Hanumakonda,19,2,1,22,45.0,-23.0,-0.5111111111111111,1.2970976143780677,2.6770281321488496,False
2025-12-01,Telangana,Hanumakonda,22,2,0,24,22.0,2.0,0.09090909090909091,0.0,0.06145126574748384,False
2025-01-01,Telangana,Hyderabad,7137,2574,329,10040,,,,,0.09214431989879439,False
2025-02-01,Telangana,Hyderabad,645,173,6,824,10040.0,-9216.0,-0.9179282868525896,44.715340637243344,306.3477512306529,True
2025-03-01,Telangana,Hyderabad,363,90,21,474,824.0,-350.0,-0.42475728155339804,1.6935055759520268,5.800635225360142,False
2025-04-01,Telangana,Hyderabad,200,59,2,261,474.0,-213.0,-0.44936708860759494,1.0287197194894833,3.4528272239200226,False
2025-05-01,Telangana,Hyderabad,218,76,6,300,261.0,39.0,0.14942528735632185,0.19409806028103457,0.418647888197655,False
2025-06-01,Telangana,Hyderabad,173,34,31,238,300.0,-62.0,-0.20666666666666667,0.29599954192857775,0.6650609644390519,False
2025-07-01,Telangana,Hyderabad,185,35,17,237,238.0,-1.0,-0.004201680672268907,0.0,0.05702198012901369,False
2025-08-01,Telangana,Hyderabad,326,70,4,400,237.0,163.0,0.6877637130801688,0.7958020471522418,4.229820779024023,False
2025-09-01,Telangana,Hyderabad,443,89,6,538,400.0,138.0,0.345,0.6744907594765952,2.1677403322852586,False
2025-10-01,Telangana,Hyderabad,533,123,10,666,538.0,128.0,0.2379182156133829,0.6259662444063365,1.5952463626865474,False
2025-11-01,Telangana,Hyderabad,336,92,5,433,666.0,-233.0,-0.34984984984984985,1.1257687496300006,3.3487489522844816,False
2025-12-01,Telangana,Hyderabad,351,100,9,460,433.0,27.0,0.06235565819861432,0.1358686421967242,0.23487607776511008,False
2025-01-01,Telangana,Jagitial,40,4,0,44,,,,,0.038066624897703204,False
2025-02-01,Telangana,Jagitial,59,4,0,63,44.0,19.0,0.4318181818181818,1.1803588290840417,2.8318587862009763,False
2025-03-01,Telangana,Jagitial,41,2,3,46,63.0,-17.0,-0.2698412698412698,0.3372453797382976,0.6226127068045445,False
2025-04-01,Telangana,Jagitial,33,3,0,36,46.0,-10.0,-0.21739130434782608,0.0421556724672872,0.16292091251746188,False
2025-05-01,Telangana,Jagitial,18,1,0,19,36.0,-17.0,-0.4722222222222222,0.3372453797382976,0.7495367768948443,False
2025-06-01,Telangana,Jagitial,35,5,0,40,19.0,21.0,1.105263157894737,1.264670174018616,6.108033883244785,False
2025-07-01,Telangana,Jagitial,12,3,0,15,40.0,-25.0,-0.625,0.6744907594765952,1.5568246502727046,False
2025-08-01,Telangana,Jagitial,55,2,0,57,15.0,42.0,2.8,2.1499392958316474,26.4936758349487,False
2025-09-01,Telangana,Jagitial,48,0,0,48,57.0,-9.0,-0.15789473684210525,0.0,0.10036799716180038,False
2025-10-01,Telangana,Jagitial,54,8,0,62,48.0,14.0,0.2916666666666667,0.9695804667476056,1.7356379233270607,False
2025-11-01,Telangana,Jagitial,38,1,0,39,62.0,-23.0,-0.3709677419354839,0.5901794145420208,1.1990785311149712,False
2025-12-01,Telangana,Jagitial,54,7,0,61,39.0,22.0,0.5641025641025641,1.3068258464859033,3.8558852951891125,False
2025-01-01,Telangana,Jangaon,1,0,0,1,,,,,0.006931471805599454,False
2025-02-01,Telangana,Jangaon,3,0,0,3,1.0,2.0,2.0,0.0,0.29112181583517704,False
2025-03-01,Telangana,Jangaon,3,2,0,5,3.0,2.0,0.6666666666666666,0.0,0.13736822597415088,False
2025-04-01,Telangana,Jangaon,1,0,0,1,5.0,-4.0,-0.8,4.046944556859572,2.5869986347730616,False
2025-06-01,Telangana,Jangaon,5,0,0,5,1.0,4.0,4.0,1.3489815189531904,10.6445280650154,False
2025-08-01,Telangana,Jangaon,2,1,0,3,5.0,-2.0,-0.4,2.697963037906381,1.9394001910357472,False
2025-10-01,Telangana,Jangaon,1,0,0,1,3.0,-2.0,-0.6666666666666666,2.697963037906381,1.4868734797940728,False
2025-11-01,Telangana,Jangaon,2,1,0,3,1.0,2.0,2.0,0.0,0.29112181583517704,False
2025-12-01,Telangana,Jangaon,4,1,0,5,3.0,2.0,0.6666666666666666,0.0,0.13736822597415088,False
2025-01-01,Telangana,Jangoan,22,2,0,24,,,,,0.03218875824868201,False
2025-02-01,Telangana,Jangoan,37,10,0,47,24.0,23.0,0.9583333333333334,1.6187778227438285,7.041868954219672,False
2025-03-01,Telangana,Jangoan,35,1,0,36,47.0,-11.0,-0.23404255319148937,0.6744907594765952,0.9341909391100433,False
2025-04-01,Telangana,Jangoan,20,2,0,22,36.0,-14.0,-0.3888888888888889,0.8768379873195737,1.4974030422464157,False
2025-05-01,Telangana,Jangoan,7,5,0,12,22.0,-10.0,-0.45454545454545453,0.6070416835289357,1.005682662034819,False
2025-06-01,Telangana,Jangoan,27,3,0,30,12.0,18.0,1.5,1.281532443005531,7.590663570979358,False
2025-07-01,Telangana,Jangoan,10,4,0,14,30.0,-16.0,-0.5333333333333333,1.011736139214893,1.9067369410698742,False
2025-08-01,Telangana,Jangoan,25,4,0,29,14.0,15.0,1.0714285714285714,1.0791852151625523,4.698180237672273,False
2025-09-01,Telangana,Jangoan,34,4,0,38,29.0,9.0,0.3103448275862069,0.6744907594765952,1.1643102150425269,False
2025-10-01,Telangana,Jangoan,31,8,0,39,38.0,1.0,0.02631578947368421,0.13489815189531904,0.10945401680033394,False
2025-11-01,Telangana,Jangoan,30,6,0,36,39.0,-3.0,-0.07692307692307693,0.13489815189531904,0.15006579014995478,False
2025-12-01,Telangana,Jangoan,32,3,0,35,36.0,-1.0,-0.027777777777777776,0.0,0.04578940865805029,False
2025-01-01,Telangana,Jayashankar Bhupalpally,23,10,0,33,,,,,0.03526360524616162,False
2025-02-01,Telangana,Jayashankar Bhupalpally,21,6,0,27,33.0,-6.0,-0.18181818181818182,0.1686226898691488,0.25225707182035056,False
2025-03-01,Telangana,Jayashankar Bhupalpally,16,5,0,21,27.0,-6.0,-0.2222222222222222,0.1686226898691488,0.2675488890144941,False
2025-04-01,Telangana,Jayashankar Bhupalpally,14,6,0,20,21.0,-1.0,-0.047619047619047616,0.6744907594765952,0.3480789968862591,False
2025-05-01,Telangana,Jayashankar Bhupalpally,9,1,0,10,20.0,-10.0,-0.5,0.8431134493457441,1.3568923691392352,False
2025-06-01,Telangana,Jayashankar Bhupalpally,16,2,0,18,10.0,8.0,0.8,2.1920949682989344,6.074040391749585,False
2025-07-01,Telangana,Jayashankar Bhupalpally,10,3,0,13,18.0,-5.0,-0.2777777777777778,0.0,0.09969772134102087,False
2025-08-01,Telangana,Jayashankar Bhupalpally,27,8,0,35,13.0,22.0,1.6923076923076923,4.552812626467017,29.883938647842452,True
2025-09-01,Telangana,Jayashankar Bhupalpally,21,5,0,26,35.0,-9.0,-0.2571428571428571,0.6744907594765952,0.9116411419509478,False
2025-10-01,Telangana,Jayashankar Bhupalpally,22,5,0,27,26.0,1.0,0.038461538461538464,1.011736139214893,0.5129352245376879,False
2025-11-01,Telangana,Jayashankar Bhupalpally,16,3,0,19,27.0,-8.0,-0.2962962962962963,0.5058680696074465,0.7192851210050388,False
2025-12-01,Telangana,Jayashankar Bhupalpally,24,8,0,32,19.0,13.0,0.6842105263157895,3.0352084176446783,8.596735320637519,False
2025-01-01,Telangana,Jogulamba Gadwal,36,6,0,42,,,,,0.03761200115693563,False
2025-02-01,Telangana,Jogulamba Gadwal,58,15,0,73,42.0,31.0,0.7380952380952381,0.8891014556736937,3.567903050592636,False
2025-03-01,Telangana,Jogulamba Gadwal,42,11,0,53,73.0,-20.0,-0.273972602739726,0.6744907594765952,1.1553626581746015,False
2025-04-01,Telangana,Jogulamba Gadwal,31,5,0,36,53.0,-17.0,-0.32075471698113206,0.5825147468206959,1.0369519880402407,False
2025-05-01,Telangana,Jogulamba Gadwal,17,7,0,24,36.0,-12.0,-0.3333333333333333,0.429221392394197,0.7381824432583329,False
2025-06-01,Telangana,Jogulamba Gadwal,51,7,0,58,24.0,34.0,1.4166666666666667,0.9810774683295931,6.685669682929687,False
2025-07-01,Telangana,Jogulamba Gadwal,18,9,0,27,58.0,-31.0,-0.5344827586206896,1.011736139214893,2.3504617951995197,False
2025-08-01,Telangana,Jogulamba Gadwal,55,9,0,64,27.0,37.0,1.3703703703703705,1.0730534809854924,7.200079513404606,False
2025-09-01,Telangana,Jogulamba Gadwal,60,6,0,66,64.0,2.0,0.03125,0.0,0.055186590629506434,False
2025-10-01,Telangana,Jogulamba Gadwal,73,11,0,84,66.0,18.0,0.2727272727272727,0.49053873416479654,0.9778714874825527,False
2025-11-01,Telangana,Jogulamba Gadwal,43,4,0,47,84.0,-37.0,-0.44047619047619047,1.1956881645266915,2.7109579486679185,False
2025-12-01,Telangana,Jogulamba Gadwal,60,6,0,66,47.0,19.0,0.40425531914893614,0.5211974050500963,1.3170867280322414,False
2025-01-01,Telangana,K.v. Rangareddy,505,120,33,658,,,,,0.06490723534502509,False
2025-02-01,Telangana,K.v. Rangareddy,705,236,6,947,658.0,289.0,0.439209726443769,1.2334865258921295,4.9284790111603805,False
2025-03-01,Telangana,K.v. Rangareddy,330,102,3,435,947.0,-512.0,-0.5406546990496304,2.466973051784259,9.99494612257643,False
