state,district,pincode,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score
West Bengal,Darjeeling,735206,5,1.6,0.5477225575051662,0.3423265984407288,2,1.25,0,0.0,0.0,0.013247132673624882,0.0,0.0,0.0,0.3974139802087464
Tamil Nadu,Villupuram,605754,5,1.6,0.5477225575051662,0.3423265984407288,2,1.25,0,0.0,0.0,0.013247132673624882,0.0,0.0,0.0,0.3974139802087464
Odisha,Khorda,751015,5,1.6,0.5477225575051662,0.3423265984407288,2,1.25,0,0.0,0.0,0.013247132673624882,0.0,0.0,0.0,0.3974139802087464
Orissa,Khordha,751013,5,1.6,0.5477225575051662,0.3423265984407288,2,1.25,0,0.0,0.0,0.013247132673624882,0.0,0.0,0.0,0.3974139802087464
Uttar Pradesh,Lucknow,226009,5,1.6,0.5477225575051662,0.3423265984407288,2,1.25,0,0.0,0.0,0.013247132673624882,0.0,0.0,0.0,0.3974139802087464
Kerala,Thrissur,680010,5,1.6,0.5477225575051662,0.3423265984407288,2,1.25,0,0.0,0.0,0.013247132673624882,0.0,0.0,0.0,0.3974139802087464
Odisha,Baleswar,756055,5,1.6,0.5477225575051662,0.3423265984407288,2,1.25,0,0.0,0.0,0.013247132673624882,0.0,0.0,0.0,0.3974139802087464
Puducherry,Karaikal,609604,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Andhra Pradesh,Mahbubnagar,509103,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Andhra Pradesh,Ananthapuramu,515767,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,North 24 Parganas,743122,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Himachal Pradesh,Hamirpur,174311,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Maharashtra,Palghar,401207,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Orissa,Jajapur,755008,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,Paschim Bardhaman,713304,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Tamil Nadu,Kallakurichi,606207,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Tamil Nadu,Kallakurichi,606213,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Maharashtra,Sindhudurg,416514,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,Purba Bardhaman,713123,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Odisha,Sundergarh,770072,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,Purba Bardhaman,713515,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Karnataka,Shimoga,577422,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Karnataka,Bagalkot,587102,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Maharashtra,Satara,415019,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Karnataka,Bangalore,560093,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Uttar Pradesh,Bijnor,246765,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Andhra Pradesh,Krishna,521247,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Maharashtra,Raigad,402109,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Punjab,Jalandhar,144416,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Andhra Pradesh,West Godavari,534328,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Kerala,Palakkad,678007,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,Jalpaiguri,735136,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Odisha,Cuttack,754295,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Karnataka,Haveri,581123,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Punjab,Hoshiarpur,146112,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Odisha,Baleshwar,756036,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Andhra Pradesh,West Godavari,534268,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,Malda,732147,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,Murshidabad,742113,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
West Bengal,Haora,711107,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Karnataka,Mysuru,571129,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Haryana,Panchkula,134117,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Karnataka,Dakshina Kannada,574253,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Kerala,Kottayam,686573,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Gujarat,Valsad,396240,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Andhra Pradesh,Rangareddi,509217,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Andhra Pradesh,N. T. R,521190,5,1.6,0.5477225575051661,0.34232659844072877,2,1.25,0,0.0,0.0,0.013247132673624854,0.0,0.0,0.0,0.39741398020874563
Telangana,Nizamabad,503245,11,5.090909090909091,1.7002673586554236,0.3339810883073153,7,1.375,0,0.0,0.0,0.009019525414472245,0.0,0.006277020600909026,0.0,0.3961261744523478
Karnataka,Haveri,581120,12,6.25,2.0056737702645644,0.3209078032423303,9,1.44,0,0.0,0.0,0.002396956636990428,0.0,0.01606917273832708,0.0,0.3932921538762545
Tamil Nadu,Kancheepuram,603302,12,2.0833333333333335,0.6685579234215214,0.32090780324233026,3,1.44,0,0.0,0.0,0.0023969566369903997,0.0,0.01606917273832708,0.0,0.3932921538762536
Assam,Nagaon,782123,12,20.5,5.535012523595916,0.27000061090711786,30,1.4634146341463414,0,0.0,0.0,0.0,0.0,0.019596552119911077,0.0,0.3919310423982215
Andhra Pradesh,Visakhapatnam,531001,12,3.4166666666666665,0.90033663737852,0.2635131621595668,5,1.4634146341463414,0,0.0,0.0,0.0,0.0,0.019596552119911077,0.0,0.3919310423982215
Tamil Nadu,Villupuram,607204,12,2.1666666666666665,0.7177405625652734,0.3312648750301262,3,1.3846153846153848,0,0.0,0.0,0.007643566032184048,0.0,0.0077255638165034425,0.0,0.3838182572955903
Delhi,North West Delhi,110086,12,74.16666666666667,19.646111497436255,0.2648913909766686,108,1.4561797752808987,0,0.0,0.0,0.0,0.0,0.0185066315244778,0.0,0.370132630489556
Odisha,Ganjam,760010,8,2.75,0.7071067811865476,0.25712973861329,4,1.4545454545454546,0,0.0,0.0,0.0,0.0,0.018260423566280787,0.0,0.36520847132561574
Tamil Nadu,Krishnagiri,635107,12,8.25,2.5271255679850255,0.3063182506648516,12,1.4545454545454546,0,0.0,0.0,0.0,0.0,0.018260423566280787,0.0,0.36520847132561574
Karnataka,Chitradurga,577555,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Gujarat,Jamnagar,361130,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Himachal Pradesh,Kangra,176225,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Punjab,Barnala,148103,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Tamil Nadu,Villupuram,604208,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Maharashtra,Satara,415520,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Gujarat,Kachchh,370135,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Punjab,Gurdaspur,143506,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Andhra Pradesh,Annamayya,517214,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Maharashtra,Sindhudurg,416612,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Odisha,Sundargarh,770017,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Uttar Pradesh,Rampur,244923,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Tamil Nadu,Sivaganga,630206,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Maharashtra,Pune,412103,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Karnataka,Tumakuru,572128,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Telangana,Peddapalli,505162,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Bihar,Siwan,841223,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Assam,Biswanath,784169,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Gujarat,Surendra Nagar,363435,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Lakshadweep,Lakshadweep,682555,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Mizoram,Kolasib,796101,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Chhattisgarh,Jashpur,496242,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Karnataka,Shimoga,577211,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
West Bengal,Kolkata,700085,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
West Bengal,Paschim Bardhaman,713338,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Tamil Nadu,Karur,639116,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Karnataka,Kodagu,571212,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Uttarakhand,Almora,263667,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Goa,North Goa,403101,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Odisha,Ganjam,761116,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Telangana,Jagitial,505330,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Tamil Nadu,Tiruchirappalli,620022,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
West Bengal,Paschim Bardhaman,713347,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Tamil Nadu,Vellore,635807,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Karnataka,Mysore,571314,7,1.5714285714285714,0.5345224838248488,0.3401506715249038,2,1.2727272727272727,0,0.0,0.0,0.012144867590044559,0.0,0.0,0.0,0.3643460277013367
Uttar Pradesh,Kheri,262724,12,24.083333333333332,7.46456274470896,0.30994724199483575,35,1.453287197231834,0,0.0,0.0,0.0,0.0,0.018070868996388604,0.0,0.36141737992777206
Odisha,Kendujhar,758078,9,3.4444444444444446,0.8819171036881968,0.2560404494578636,5,1.4516129032258063,0,0.0,0.0,0.0,0.0,0.01781863912516106,0.0,0.3563727825032212
Haryana,Panchkula,134205,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Tamil Nadu,Salem,637104,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Uttarakhand,Bageshwar,263619,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Tamil Nadu,Kancheepuram,603312,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Rajasthan,Rajsamand,313342,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Karnataka,Belgaum,591306,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Andhra Pradesh,Krishna,521356,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Maharashtra,Kolhapur,416506,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Rajasthan,Ajmer,305201,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Andhra Pradesh,Cuddapah,516359,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Uttar Pradesh,Kanpur Nagar,208026,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Tamil Nadu,Chennai,600096,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Kerala,Alappuzha,688003,9,1.5555555555555556,0.5270462766947299,0.33881546358946923,2,1.2857142857142856,0,0.0,0.0,0.011468487755848304,0.0,0.0,0.0,0.3440546326754491
Odisha,Jajapur,755019,11,3.4545454545454546,0.9341987329938275,0.270425949024529,5,1.4473684210526316,0,0.0,0.0,0.0,0.0,0.01717921427617206,0.0,0.3435842855234412
Uttar Pradesh,Amethi,229309,12,11.75,3.519426606190792,0.2995256686119823,17,1.446808510638298,0,0.0,0.0,0.0,0.0,0.0170948646152416,0.0,0.34189729230483196
Andhra Pradesh,Guntur,522615,11,3.090909090909091,1.044465935734187,0.3379154497963546,4,1.2941176470588236,0,0.0,0.0,0.011012565375516531,0.0,0.0,0.0,0.3303769612654959
Bihar,Aurangabad,824130,9,2.7777777777777777,0.8333333333333334,0.30000000000000004,4,1.44,0,0.0,0.0,0.0,0.0,0.01606917273832708,0.0,0.3213834547665416
Haryana,Gurgaon,122011,9,2.7777777777777777,0.6666666666666666,0.24,4,1.44,0,0.0,0.0,0.0,0.0,0.01606917273832708,0.0,0.3213834547665416
Uttar Pradesh,Ghazipur,233001,12,25.0,6.237715199421252,0.24950860797685007,36,1.44,0,0.0,0.0,0.0,0.0,0.01606917273832708,0.0,0.3213834547665416
Jharkhand,Giridih,815316,12,31.25,9.761939077122667,0.31238205046792533,45,1.44,0,0.0,0.0,0.0,0.0,0.01606917273832708,0.0,0.3213834547665416
Tamil Nadu,Chengalpattu,600100,11,4.363636363636363,1.433368568981982,0.3284802970583709,6,1.375,0,0.0,0.0,0.00623297496478645,0.0,0.006277020600909026,0.0,0.31252966096177404
Rajasthan,Chittorgarh,312001,12,9.75,3.0785179433085537,0.3157454300829286,14,1.435897435897436,0,0.0,0.0,0.0,0.0,0.015451127633006817,0.0,0.30902255266013634
West Bengal,Uttar Dinajpur,733215,12,34.833333333333336,9.60902353693305,0.2758571350315708,50,1.4354066985645932,0,0.0,0.0,0.0,0.0,0.015377198792657493,0.0,0.3075439758531499
Odisha,Sonapur,767019,11,8.363636363636363,2.618118686107537,0.3130359298606838,12,1.4347826086956523,0,0.0,0.0,0.0,0.0,0.015283180593517636,0.0,0.30566361187035274
Tamil Nadu,Kancheepuram,603103,12,5.583333333333333,1.6213537179739277,0.2903917106818975,8,1.4328358208955225,0,0.0,0.0,0.0,0.0,0.01498989994246932,0.0,0.29979799884938646
Kerala,Alappuzha,688530,7,2.142857142857143,0.6900655593423543,0.32203059435976533,3,1.4000000000000001,0,0.0,0.0,0.0029657319188723117,0.0,0.010043232961454455,0.0,0.28983661679525846
Karnataka,Bangalore,560051,7,2.142857142857143,0.6900655593423543,0.32203059435976533,3,1.4000000000000001,0,0.0,0.0,0.0029657319188723117,0.0,0.010043232961454455,0.0,0.28983661679525846
Puducherry,Puducherry,605107,7,2.142857142857143,0.6900655593423543,0.32203059435976533,3,1.4000000000000001,0,0.0,0.0,0.0029657319188723117,0.0,0.010043232961454455,0.0,0.28983661679525846
Karnataka,Belgaum,591217,7,2.142857142857143,0.6900655593423543,0.32203059435976533,3,1.4000000000000001,0,0.0,0.0,0.0029657319188723117,0.0,0.010043232961454455,0.0,0.28983661679525846
Tamil Nadu,Thiruvarur,610103,7,2.142857142857143,0.6900655593423543,0.32203059435976533,3,1.4000000000000001,0,0.0,0.0,0.0029657319188723117,0.0,0.010043232961454455,0.0,0.28983661679525846
Karnataka,Belgaum,591238,7,2.142857142857143,0.6900655593423541,0.3220305943597653,3,1.4000000000000001,0,0.0,0.0,0.0029657319188722835,0.0,0.010043232961454455,0.0,0.2898366167952576
West Bengal,Barddhaman,713340,7,2.142857142857143,0.6900655593423541,0.3220305943597653,3,1.4000000000000001,0,0.0,0.0,0.0029657319188722835,0.0,0.010043232961454455,0.0,0.2898366167952576
Uttarakhand,Almora,263624,7,2.142857142857143,0.6900655593423541,0.3220305943597653,3,1.4000000000000001,0,0.0,0.0,0.0029657319188722835,0.0,0.010043232961454455,0.0,0.2898366167952576
Andhra Pradesh,Ananthapuramu,515002,5,2.8,0.8366600265340756,0.29880715233359845,4,1.4285714285714286,0,0.0,0.0,0.0,0.0,0.014347475659220621,0.0,0.2869495131844124
Kerala,Kannur,670613,5,2.8,0.8366600265340756,0.29880715233359845,4,1.4285714285714286,0,0.0,0.0,0.0,0.0,0.014347475659220621,0.0,0.2869495131844124
Jammu and Kashmir,Kulgam,192221,5,2.8,0.8366600265340756,0.29880715233359845,4,1.4285714285714286,0,0.0,0.0,0.0,0.0,0.014347475659220621,0.0,0.2869495131844124
Maharashtra,Amravati,444607,10,3.5,0.97182531580755,0.2776643759450143,5,1.4285714285714286,0,0.0,0.0,0.0,0.0,0.014347475659220621,0.0,0.2869495131844124
Uttar Pradesh,Pratapgarh,230128,12,10.5,3.1478708533055975,0.2997972241243426,15,1.4285714285714286,0,0.0,0.0,0.0,0.0,0.014347475659220621,0.0,0.2869495131844124
Uttar Pradesh,Ballia,221712,12,18.916666666666668,5.517877281796841,0.2916939532227405,27,1.4273127753303965,0,0.0,0.0,0.0,0.0,0.01415786144345999,0.0,0.2831572288691998
